id,title,price,description,category,image,rating_score,rating_count,value_score,popularity_score,performance_category,revenue_potential,title_length,description_length
2626,H&M Bags - Digitized responsive hardware,35.12,Quality bags from H&M. Medical garden example film decide. Smile parent green foot.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.5,1214,12.813211845102508,0.13561215370866844,Value Champion,191.86056,40,83
2627,Michael Kors Accessories - Adaptive contextually-based system engine,93.89,"Quality accessories from Michael Kors. But certain question laugh. Price choose spring.
May move rise somebody question yet say. Around goal article.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,28,5.325380764724678,0.003127792672028597,Value Champion,13.1446,68,149
2628,H&M Bags - Switchable system-worthy methodology,348.53,Quality bags from H&M. Front throw drug hotel professor machine day. Room certainly kind free writer take. Civil college rest wait spend environment receive.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.7,41,1.0616015837947954,0.004579982126899017,Overpriced,52.872001000000004,47,157
2629,Kate Spade Tops - Assimilated eco-centric budgetary management,362.57,"Quality tops from Kate Spade. Same despite hit civil.
Voice attention thing call likely. During necessary do. Prove week produce whose.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,1071,1.3790440466668505,0.11963806970509383,Premium Star,1941.56235,62,135
2630,Kate Spade Bags - Multi-channeled encompassing access,445.47,Quality bags from Kate Spade. Send expert magazine age determine new receive. Best staff low over training someone show. Consumer central have doctor low however current realize.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,95,1.1224100388353875,0.010612153708668455,Premium Star,211.59825,53,178
2631,Kate Spade Shoes - Multi-channeled human-resource data-warehouse,171.55,Quality shoes from Kate Spade. Walk Mr example card data. One operation wear cut effect. Sense once choose develop trip effort. Decision economy trade suggest you front tend.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.7,21,2.73972602739726,0.0023458445040214475,Value Champion,16.931985,64,174
2632,Zara Shoes - Enhanced interactive framework,439.87,Quality shoes from Zara. Card baby though race. Animal actually land group. Of whatever sense give ball deal direction.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.0,66,0.6820196876349831,0.007372654155495978,Overpriced,87.09425999999999,43,119
2633,Anthropologie Bags - Decentralized contextually-based ability,374.05,Quality bags from Anthropologie. World management similar loss return wide. Arm people trip air small.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.3,68,1.1495789332976873,0.007596067917783735,Premium Star,109.37222,61,102
2634,Lululemon Dresses - Polarized methodical portal,431.99,Quality dresses from Lululemon. News on skin approach personal. Night which well push history suffer than.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.0,17,0.6944605199194425,0.0018990169794459338,Overpriced,22.03149,47,106
2635,Kate Spade Dresses - Reduced 4thgeneration info-mediaries,145.35,Quality dresses from Kate Spade. Discover individual floor quality lawyer shoulder week. Indeed break garden safe once project local. Medical field about book stock.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.0,194,2.7519779841761265,0.02167113494191242,Budget Basic,112.79159999999999,57,165
2636,Lululemon Tops - Organic responsive framework,232.33,Quality tops from Lululemon. Agent cover always kitchen course happen. Official enough establish final clearly. Look strategy movie add leader cause.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.3,349,1.8508156501527997,0.038985701519213586,Value Champion,348.65763100000004,45,149
2637,Kate Spade Accessories - Cross-platform bottom-line infrastructure,496.52,Quality accessories from Kate Spade. Industry along across customer billion create sell. Ten large news and.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.3,1768,0.6646257955369371,0.19749776586237713,Overpriced,2896.896288,66,108
2638,Zara Bags - Assimilated uniform hierarchy,59.66,Quality bags from Zara. Coach collection rule side cup follow indeed much. Cultural paper couple heart recognize both. Bar tough never doctor name old.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.9,40,8.213208179684882,0.004468275245755138,Value Champion,11.693359999999998,41,151
2639,Lululemon Accessories - Upgradable multi-state Graphic Interface,32.4,Quality accessories from Lululemon. Job central visit take design read. Fight live wrong her especially term themselves agency. Form break behavior. Son catch seat heart fight.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.7,399,11.419753086419753,0.04457104557640751,Budget Basic,47.83212,64,176
2640,H&M Pants - Reduced fresh-thinking productivity,60.82,Quality pants from H&M. Model receive development care task risk language. Conference how step job reason along certainly. Us ball prove.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.4,119,7.234462347911872,0.013293118856121538,Value Champion,31.845352000000002,47,137
2641,H&M Dresses - Extended bottom-line architecture,104.35,Quality dresses from H&M. Against rule the college. Hour west major protect.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.1,61,3.92908481073311,0.006814119749776586,Budget Basic,26.097934999999993,47,76
2642,Michael Kors Bags - Multi-tiered directional parallelism,447.34,"Quality bags from Michael Kors. Everyone product institution decision unit person company.
Act station politics. Plan still question term. Person within though.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,193,1.1177180667948317,0.021559428060768545,Premium Star,431.68309999999997,56,160
2643,Lululemon Accessories - Self-enabling even-keeled secured line,152.04,Quality accessories from Lululemon. Goal ball site these citizen significant. Night keep girl which significant him. Different card radio detail. Often this bit.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.9,50,2.565114443567482,0.005585344057193923,Budget Basic,29.6478,62,161
2644,H&M Bags - Devolved static interface,495.52,Quality bags from H&M. Statement actually company. Audience final skill partner player federal over. East system appear arm.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.4,22,0.6861478850500484,0.0024575513851653264,Overpriced,37.064896,36,124
2645,Zara Accessories - Quality-focused needs-based structure,485.84,Quality accessories from Zara. Chance simple full write cup individual near. Religious worry decade rock positive by Mr. Road member quickly.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.4,175,0.6998188704100116,0.01954870420017873,Overpriced,289.0748,56,141
2646,Zara Pants - Universal exuding challenge,390.74,"Quality pants from Zara. Improve maybe while difference grow step.
First home thing perform walk series reflect. Hear practice up. However across admit environmental itself.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.3,44,1.1004760198597532,0.004915102770330653,Premium Star,73.928008,40,173
2647,Lululemon Bags - Advanced high-level orchestration,374.48,Quality bags from Lululemon. Student bad successful room dog many. Edge leg executive practice.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.7,86,1.2550737022003846,0.009606791778373548,Premium Star,151.364816,50,95
2648,Lululemon Tops - Public-key object-oriented matrices,113.05,Quality tops from Lululemon. Field really trial call share reality green mind. Then maybe quickly more. Best court product resource production.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,2.8,78,2.4767801857585137,0.00871313672922252,Budget Basic,24.690119999999997,52,143
2649,Zara Accessories - Fundamental homogeneous methodology,87.92,"Quality accessories from Zara. One kitchen produce security practice senior audience attack.
Vote least month production. Responsibility pull phone its contain institution I.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.9,159,5.573248407643312,0.017761394101876677,Value Champion,68.498472,54,174
2650,Anthropologie Accessories - Configurable leadingedge time-frame,167.6,"Quality accessories from Anthropologie. Pattern eight red practice author.
Young election talk reach politics trial. Thing despite trial director behind rate body.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.5,2549,2.684964200477327,0.2847408400357462,Value Champion,1922.4558,63,163
2651,H&M Shoes - Business-focused global neural-net,69.96,"Quality shoes from H&M. Get rich care theory year. Performance soldier throw perform.
Suddenly wait it several. Little provide modern east choice someone focus feel.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.4,24,4.859919954259578,0.002680965147453083,Budget Basic,5.708735999999999,46,165
2652,Michael Kors Accessories - Vision-oriented reciprocal secured line,95.2,Quality accessories from Michael Kors. Pick consider position lay mind line form production. Ground plan couple food everything could.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.8,310,3.9915966386554618,0.03462913315460232,Budget Basic,112.1456,66,134
2653,Anthropologie Tops - Exclusive transitional definition,344.36,Quality tops from Anthropologie. Pay staff it air attack. Manage hair rate official rather. Probably away else picture foreign hair recent.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.6,87,1.335811360204437,0.009718498659517426,Premium Star,137.812872,54,139
2654,Kate Spade Pants - Right-sized directional conglomeration,266.23,Quality pants from Kate Spade. If record couple price for lawyer budget. Everything spring think determine price begin.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.7,47,1.7653908274799985,0.0052502234137622875,Value Champion,58.810207000000005,57,119
2655,Lululemon Accessories - Versatile next generation moderator,269.0,Quality accessories from Lululemon. Sort above cell none present. Staff say positive. Turn tax answer official impact.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.0,15,1.1152416356877324,0.001675603217158177,Budget Basic,12.105,59,118
2656,Zara Accessories - Progressive uniform system engine,343.37,Quality accessories from Zara. Tell charge action democratic style begin. Magazine both lay less quickly standard test.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.4,52,0.9901855141683897,0.00580875781948168,Budget Basic,60.707815999999994,52,119
2657,H&M Pants - Extended bi-directional interface,417.69,Quality pants from H&M. Answer particularly plan near new traditional. Course establish lot place voice conference.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.4,85,0.814000814000814,0.00949508489722967,Overpriced,120.71241,45,115
2658,Zara Tops - Reactive contextually-based circuit,63.23,Quality tops from Zara. Not argue data notice. Leader worry place society easy himself single. Ground nearly example event allow.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.9,68,6.167958247667246,0.007596067917783735,Budget Basic,16.768596,47,129
2659,H&M Accessories - Fully-configurable heuristic implementation,256.44,Quality accessories from H&M. Million provide these coach member. Land yes usually this. Town material magazine almost sport within often media.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.1,315,1.2088597722664172,0.03518766756032172,Budget Basic,250.41366,61,144
2660,Michael Kors Pants - Innovative homogeneous archive,65.75,Quality pants from Michael Kors. Eight only teach before. Policy Mr president increase.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.7,640,7.148288973384031,0.07149240393208221,Value Champion,197.776,51,87
2661,Michael Kors Pants - Enhanced 24hour contingency,73.77,Quality pants from Michael Kors. Food sister coach project. Actually very attorney financial particularly article born.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,60,6.7778229632642,0.006702412868632708,Value Champion,22.131,48,119
2662,Anthropologie Shoes - Reactive fault-tolerant hierarchy,357.36,Quality shoes from Anthropologie. Consumer economy get sea scene. It hundred instead beyond fly. Across over wife hair citizen late line plan.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.4,35,1.2312513991493172,0.003909740840035746,Premium Star,55.03344,55,142
2663,Zara Tops - Adaptive 24/7 attitude,56.6,Quality tops from Zara. Less protect positive treat one. Course occur age whether certainly total. Nearly economy listen.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.5,42,7.950530035335688,0.004691689008042895,Value Champion,10.6974,34,121
2664,Michael Kors Tops - Horizontal transitional functionalities,274.35,Quality tops from Michael Kors. Here option season themselves. Road firm least. Law since wear claim available media include.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.7,31,1.7131401494441407,0.0034629133154602323,Value Champion,39.972795000000005,59,125
2665,Zara Tops - Front-line didactic Internet solution,135.27,Quality tops from Zara. Task behind draw future other senior itself. Class certain manage need price mean total.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.8,791,2.809196421970873,0.08836014298480786,Budget Basic,406.594566,49,112
2666,Lululemon Tops - Implemented incremental architecture,277.33,"Quality tops from Lululemon. Left low these imagine she authority. Enjoy information eight product. Official character produce develop time show chair.
Parent over member six.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.2,5,1.153860022356038,0.0005585344057193923,Budget Basic,4.4372799999999994,53,175
2667,Zara Accessories - Organic human-resource knowledgebase,269.28,Quality accessories from Zara. Their test TV loss per.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.7,85,1.7453951277480693,0.00949508489722967,Value Champion,107.57735999999998,55,54
2668,Zara Bags - Enterprise-wide mobile application,412.72,Quality bags from Zara. Scientist college reveal partner. Heavy figure crime environment hard.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.8,252,0.9207210699748012,0.028150134048257374,Overpriced,395.220672,46,94
2669,Kate Spade Pants - Persistent static website,44.98,Quality pants from Kate Spade. Who character president leg.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.1,14,9.115162294353045,0.0015638963360142986,Budget Basic,2.5818519999999996,44,59
2670,Michael Kors Shoes - Grass-roots full-range encoding,386.26,Quality shoes from Michael Kors. Fire father player specific less. Evening tend generation dark people. Never picture old sea produce bed thousand military.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.6,125,0.932014705120903,0.013963360142984807,Overpriced,173.817,52,156
2671,Zara Accessories - Cross-platform attitude-oriented hardware,75.6,"Quality accessories from Zara. Food have bill sure quality.
Hundred ahead interest range seven lose.
Could job always some. Music true toward interesting early.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.4,85,5.820105820105821,0.00949508489722967,Value Champion,28.2744,60,160
2672,Lululemon Accessories - Exclusive full-range leverage,373.6,"Quality accessories from Lululemon. Party form last.
Town tonight act produce goal foreign produce. Present board myself.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.1,273,1.0974304068522482,0.03049597855227882,Overpriced,418.17048,53,121
2673,Zara Dresses - Adaptive client-server groupware,69.19,Quality dresses from Zara. East admit hundred authority career. Throw safe address effort power recently way. Fear too than activity plan.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.9,39,7.081948258418848,0.00435656836461126,Value Champion,13.222209000000001,47,138
2674,H&M Bags - Profound exuding definition,468.78,Quality bags from H&M. Sit quickly medical. Current score human. Daughter defense relationship for.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.2,368,0.8959426596697813,0.041108132260947276,Premium Star,724.546368,38,99
2675,Anthropologie Bags - Open-source composite hardware,294.94,Quality bags from Anthropologie. Each product call. Six about key door under husband.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.9,819,1.3223028412558486,0.09148793565683647,Budget Basic,942.0678539999999,51,85
2676,Lululemon Accessories - Switchable background task-force,384.56,"Quality accessories from Lululemon. Decision threat develop throughout. Six factor community coach. Nation say design behavior drug.
This position eye. Perform heart couple sell.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,149,1.3001872269606822,0.01664432529043789,Premium Star,286.4972,56,178
2677,Lululemon Pants - Polarized executive framework,204.37,Quality pants from Lululemon. Surface according direction goal information want including. Alone only where.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.6,117,1.761510984978226,0.01306970509383378,Budget Basic,86.080644,47,108
2678,H&M Bags - Vision-oriented hybrid pricing structure,477.58,Quality bags from H&M. Somebody eat structure ahead. Operation night recognize final whose.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.8,1828,1.0050672138699275,0.20420017873100982,Premium Star,4190.477951999999,51,91
2679,Michael Kors Shoes - Managed coherent architecture,290.68,"Quality shoes from Michael Kors. Any expert before. Value threat record remember technology.
Note if music local all thank. Use military address party. Risk nature test.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,2.9,89,0.9976606577679923,0.009941912421805183,Budget Basic,75.02450799999998,50,169
2680,Anthropologie Dresses - Optional zero administration contingency,232.15,Quality dresses from Anthropologie. Hair business program prevent campaign specific. Full general base look left. Fast up radio level thousand often enter.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.8,24,2.067628688348051,0.002680965147453083,Value Champion,26.743679999999998,64,155
2681,Kate Spade Bags - Robust user-facing architecture,332.09,"Quality bags from Kate Spade. Air player lay point age wish. Series blue investment fast apply shake simply.
Pull meet none southern total view. Similar movement such better.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.3,147,1.2948297148363395,0.016420911528150135,Value Champion,209.914089,49,174
2682,Zara Pants - Configurable dynamic toolset,450.68,Quality pants from Zara. Six build Republican score. Fine certain back in kitchen sure deep throw. Image follow rest in he fact threat however.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,2.7,142,0.599094701340197,0.015862377122430743,Overpriced,172.79071200000004,41,143
2683,H&M Bags - Persevering empowering intranet,214.99,Quality bags from H&M. Should kind deep strong section body. Assume what rule develop final low.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.2,184,1.9535792362435462,0.020554066130473638,Value Champion,166.14427200000003,42,96
2684,Michael Kors Bags - Customer-focused uniform capacity,295.0,Quality bags from Michael Kors. Experience raise especially bank. Minute garden talk whatever game single.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,37,1.694915254237288,0.004133154602323503,Value Champion,54.575,53,106
2685,Zara Shoes - Ergonomic eco-centric solution,342.57,Quality shoes from Zara. Or sell perform small seven responsibility. Could oil charge east story win with.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.6,134,1.0508801120938787,0.014968722073279714,Budget Basic,165.25576800000002,43,106
2686,Kate Spade Dresses - De-engineered fault-tolerant conglomeration,424.79,"Quality dresses from Kate Spade. Executive writer weight lead whom. Several section when black.
Half explain teacher. Actually agency city line building color.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.1,278,0.9651827962051835,0.03105451295799821,Overpriced,484.175642,64,159
2687,Kate Spade Bags - Cross-group grid-enabled concept,634.47,Quality bags from Kate Spade. Serious part senior stock. Line mission indicate consumer.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.3,103,0.6777310195911548,0.011505808757819482,Premium Star,281.006763,50,88
2688,Zara Shoes - Focused human-resource system engine,499.25,Quality shoes from Zara. Star painting next sound more when like. Special available receive trip. Do show course bring during brother. Rather major appear result.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,72,1.0015022533800702,0.00804289544235925,Premium Star,179.73,49,162
2689,Lululemon Tops - Face-to-face methodical parallelism,180.72,Quality tops from Lululemon. Writer exactly stage me produce blood. Enter face avoid world money.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,2.8,141,1.5493581230633022,0.015750670241286863,Budget Basic,71.34825599999999,52,97
2690,Anthropologie Pants - Expanded national solution,311.14,Quality pants from Anthropologie. Action democratic able. Place spring goal left idea effort provide method.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.7,168,1.1891752908658484,0.01876675603217158,Budget Basic,193.404624,48,108
2691,Anthropologie Shoes - Synergized homogeneous open architecture,217.34,Quality shoes from Anthropologie. Off tough with. Evidence performance pass student detail his will tough. Action young plant add interview determine doctor risk.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.5,130,2.0704886353179353,0.0145218945487042,Value Champion,127.1439,62,162
2692,Michael Kors Pants - Intuitive 4thgeneration projection,97.91,Quality pants from Michael Kors. Table picture movement charge important husband tend. Many main road thousand national sit.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.0,29,4.085384536819528,0.0032394995531724756,Budget Basic,11.35756,55,124
2693,H&M Accessories - Virtual zero-defect encryption,306.23,Quality accessories from H&M. Talk police it assume red section truth. Able model speech. Possible either themselves must because.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.3,952,1.4041733337687359,0.1063449508489723,Value Champion,1253.583128,48,130
2694,Kate Spade Dresses - Managed full-range infrastructure,30.91,"Quality dresses from Kate Spade. Trip tree young kid minute. Third tell later agreement similar.
Single local number wide. Others recent senior popular hand end.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.3,116,13.911355548366224,0.012957998212689902,Value Champion,15.417907999999999,54,161
2695,Kate Spade Tops - Universal contextually-based focus group,191.78,Quality tops from Kate Spade. Many financial doctor power fire great. Citizen choose idea old.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.9,632,2.0335801439149024,0.07059874888293119,Budget Basic,472.69934399999994,58,94
2696,H&M Tops - Automated asynchronous customer loyalty,345.46,Quality tops from H&M. Support left position fight sometimes be. Meeting chance sense somebody adult.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.5,42,1.0131418977595092,0.004691689008042895,Overpriced,50.782619999999994,50,101
2697,Anthropologie Bags - Future-proofed well-modulated service-desk,172.52,Quality bags from Anthropologie. Design number guess other five own. Let claim address article.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,103,2.898214699744957,0.011505808757819482,Value Champion,88.8478,63,95
2698,Zara Shoes - Proactive national paradigm,447.87,"Quality shoes from Zara. Change beyond support face notice article.
Source up lead check term current. World against choose special.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.6,204,0.8038046754638624,0.022788203753351208,Overpriced,328.915728,40,132
2699,Kate Spade Bags - Synergized logistical moratorium,42.94,"Quality bags from Kate Spade. Star indicate all throw. Cup attorney movie good TV. Again report receive well.
Husband employee throw nor she. Community special them against soon.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.7,375,8.616674429436424,0.041890080428954424,Budget Basic,59.57925,50,178
2700,Zara Pants - Open-architected contextually-based challenge,133.52,Quality pants from Zara. Away later management. Back rate sort population also outside concern suggest. Impact admit final exactly adult.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.7,111,2.7711204313960454,0.012399463806970509,Budget Basic,54.83666400000001,58,137
2701,Michael Kors Tops - Advanced bifurcated Internet solution,375.64,Quality tops from Michael Kors. Range environmental audience part in. Major during ahead must example.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.4,1376,1.1713342562027476,0.15370866845397677,Premium Star,2274.274816,57,102
2702,Lululemon Bags - Quality-focused 4thgeneration installation,417.11,Quality bags from Lululemon. Official first capital send. Free visit standard arrive church art team organization.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.4,162,0.8151326988084677,0.018096514745308313,Overpriced,229.744188,59,114
2703,Anthropologie Shoes - Mandatory cohesive open architecture,349.65,"Quality shoes from Anthropologie. Economy life first standard upon. Style trade certain heavy.
Nearly both modern community share.
Head task assume another.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,2.1,49,0.6006006006006007,0.005473637176050044,Overpriced,35.978985,58,156
2704,H&M Bags - Re-contextualized bi-directional paradigm,280.89,Quality bags from H&M. Great note themselves boy nothing address follow. Any focus responsibility market sea chair chair. Pretty maybe hit into.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.0,162,1.4240449998219944,0.018096514745308313,Budget Basic,182.01672,52,144
2705,Zara Accessories - Robust 24/7 access,256.56,Quality accessories from Zara. Nearly check allow couple. Hard too left son control worker. Crime people under personal safe feeling.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.3,8,1.6760212036170876,0.0008936550491510277,Value Champion,8.825664,37,133
2706,Michael Kors Dresses - Universal motivating adapter,249.59,"Quality dresses from Michael Kors. Certain box ability court yes. Sea something activity blood focus usually computer. Seven board explain point.
Sell maintain defense of detail.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,785,2.0032853880363795,0.08768990169794459,Value Champion,979.64075,51,178
2707,Zara Tops - Fully-configurable non-volatile core,102.56,Quality tops from Zara. Traditional green list. Quickly cut author. Majority whose raise value me into.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.6,200,4.485179407176286,0.022341376228775692,Value Champion,94.3552,48,103
2708,Zara Tops - Multi-channeled explicit system engine,496.23,Quality tops from Zara. Head forward serious I minute your. Cost state authority speak. Clear then according wide.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.1,156,0.8262297724845333,0.01742627345844504,Overpriced,317.388708,50,114
2709,Michael Kors Shoes - Pre-emptive transitional support,382.38,Quality shoes from Michael Kors. Financial generation help last Democrat. Throughout from why outside contain vote avoid.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.4,214,1.1506877974789478,0.02390527256478999,Premium Star,360.049008,53,121
2710,Lululemon Bags - Customer-focused tangible success,280.09,Quality bags from Lululemon. Up base blue enter two he marriage area. Green edge evidence decision plant.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.8,218,1.356706772823021,0.024352100089365506,Budget Basic,232.02655599999997,50,105
2711,Anthropologie Pants - Synergized real-time artificial intelligence,82.39,"Quality pants from Anthropologie. Choose rest wrong better. Effort character recently beautiful value seem listen.
Church build foreign democratic. Watch series commercial lot.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.2,117,3.8839665007889312,0.01306970509383378,Budget Basic,30.846816000000004,66,176
2712,Zara Accessories - Upgradable bi-directional open architecture,156.11,Quality accessories from Zara. Break right themselves fire or. Fact staff meet pretty seem near. Opportunity idea maintain up.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.2,262,2.6904106079046826,0.029267202859696157,Value Champion,171.78344400000003,62,126
2713,H&M Pants - Cross-platform mobile alliance,132.93,"Quality pants from H&M. Face time name. Discover federal any career rise leg about.
True north low we pick indicate dinner.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.9,2222,2.9338749717896633,0.24821268990169795,Budget Basic,1151.944794,42,123
2714,Zara Tops - User-friendly eco-centric architecture,468.27,Quality tops from Zara. Yard anything entire full near quite. Must expert place fine program expert around. Run section memory fact government.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.1,290,0.8755632434279369,0.03239499553172476,Overpriced,556.7730300000001,50,143
