id,title,price,description,category,image,rating_score,rating_count,price_tier,rating_tier,value_score,popularity_score,performance_category,revenue_potential,title_length,description_length
2555,Macy's Dresses - Horizontal motivating adapter,41.89,"Premium dresses from Macy's. Available yard son. Stand far else six speak. Build computer energy realize.
Law nice onto air. Leader hour condition north choose teacher. Seven various without loss choose.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,3.6,61,Budget,Good,8.593936500358081,0.006814119749776586,Budget Basic,9.199044,46,203
2556,H&M Dresses - Business-focused mission-critical ability,84.2,"Premium dresses from H&M. Know expert level each notice maintain force boy.
Account success customer decision become individual message drive.",women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,4.3,77,Budget,Excellent,5.10688836104513,0.008601429848078641,Value Champion,27.878619999999998,55,142
2557,Lululemon Pants - Stand-alone asymmetric pricing structure,864.62,Premium pants from Lululemon. Everyone subject hotel later think. Sense main face similar adult PM very. Me interview ago sing many recently.,women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,3.9,690,Budget,Good,0.4510652078369688,0.07707774798927614,Overpriced,2326.69242,58,141
2558,Forever 21 Shoes - User-centric fresh-thinking paradigm,389.39,"Premium shoes from Forever 21. Heavy hope wind else public often. Protect cup member catch other modern difficult.
West operation great teach everything arm. Glass fact discussion.",women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,4.8,1021,Budget,Excellent,1.2326972957703073,0.11405272564789991,Premium Star,1908.3225120000002,55,180
2559,Kate Spade Tops - Reverse-engineered optimizing throughput,597.98,Premium tops from Kate Spade. Agency huge this white end. Official still item maintain. Police defense here business age provide music. Pass little not student he fly community.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.5,77,Budget,Fair,0.5853038563162648,0.008601429848078641,Overpriced,161.15561000000002,58,177
2560,Forever 21 Underwear - Synergistic radical open system,97.59,Premium underwear from Forever 21. Family reality everything soldier area tree build. Peace miss system his consider trip young. Direction sense wish high edge medical indeed. Year although some test condition garden.,women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,5.0,42,Budget,Excellent,5.123475765959627,0.004691689008042895,Value Champion,20.4939,54,217
2561,H&M Bags - Right-sized heuristic contingency,146.93,"Premium bags from H&M. Suggest final recognize each expect know election get.
Themselves personal design quite value but. Because network yard.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,4.7,333,Budget,Excellent,3.198802150683999,0.037198391420911525,Value Champion,229.96014300000004,44,143
2562,Zara Bags - Multi-layered 5thgeneration projection,379.72,"Premium bags from Zara. Wrong leader message throw three month remember.
Investment sometimes up. Morning yard low reach point. Put rate you character wait wide wide next.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.7,47,Budget,Excellent,1.2377541346255136,0.0052502234137622875,Premium Star,83.880148,50,171
2563,Anthropologie Formal - Expanded multi-tasking migration,51.35,"Premium formal from Anthropologie. Condition particular participant quickly reveal. Have focus real. Special break series add next important stand.
Now wind pressure wrong word respond choice.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,3.2,106,Budget,Fair,6.2317429406036995,0.011840929401251117,Budget Basic,17.417920000000002,55,192
2564,Anthropologie Bags - Synergized zero administration customer loyalty,83.07,Premium bags from Anthropologie. Partner interesting on art them always. Data per then room land bar.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.5,59,Budget,Fair,4.213314072469003,0.006590705987488829,Budget Basic,17.153955,68,101
2565,Nordstrom Bags - Visionary 3rdgeneration function,25.8,"Premium bags from Nordstrom. Pay health movie rock despite down game. What know hour.
Step test foreign decade.
Sing ball wish might stock per. Cover avoid life issue street take chance.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,2.9,38,Budget,Fair,11.240310077519378,0.0042448614834673815,Budget Basic,2.84316,49,186
2566,H&M Formal - Proactive directional adapter,140.27,"Premium formal from H&M. Heart why may bar. After sign share week sort form. Somebody lead single item task five.
Tough both class many total. Group name chair crime moment check modern.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,4.1,18,Budget,Excellent,2.9229343409139514,0.0020107238605898124,Value Champion,10.351925999999999,42,186
2567,Kate Spade Dresses - Open-source transitional benchmark,103.32,Premium dresses from Kate Spade. Son central mouth production want special. Site computer would method land reality.,women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,2.8,96,Budget,Fair,2.710027100271003,0.010723860589812333,Budget Basic,27.772415999999993,55,116
2568,Coach Pants - Managed secondary neural-net,27.78,"Premium pants from Coach. Situation mission avoid range. Alone clearly approach task truth collection.
Great work situation skill. Should door leave find tell expect number.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,4.3,89,Budget,Excellent,15.478761699064075,0.009941912421805183,Value Champion,10.631406,42,173
2569,Lululemon Bags - Extended methodical standardization,824.47,Premium bags from Lululemon. Southern black skin first. Age page car business series idea above.,women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,4.3,403,Budget,Excellent,0.5215471757613982,0.04501787310098302,Premium Star,1428.724063,52,96
2570,Forever 21 Accessories - Function-based tangible standardization,107.21,"Premium accessories from Forever 21. Detail have mention level. Space half go half chair attention about main. Food action story nor.
Usually public eye human others city rest far. Good some respond or lawyer.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,3.8,540,Budget,Good,3.5444454808320125,0.06032171581769437,Budget Basic,219.99491999999998,64,209
2571,Anthropologie Bags - Configurable object-oriented middleware,1318.08,"Premium bags from Anthropologie. Foreign agent among campaign notice fill television. Boy trial step responsibility share.
Situation cultural score someone.
Home drop our need. Fear impact indicate identify cut yeah same.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.8,429,Budget,Excellent,0.3641660597232338,0.04792225201072386,Premium Star,2714.1903359999997,60,221
2572,Forever 21 Formal - Open-architected 5thgeneration functionalities,437.91,"Premium formal from Forever 21. Area serve including throw field run either. Send employee case at away improve. Past PM week.
Director important thousand. Bed full place new bill either put figure.",women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,5.0,95,Budget,Excellent,1.141787125208376,0.010612153708668455,Premium Star,208.00725,66,198
2573,Zara Dresses - Centralized full-range flexibility,140.58,"Premium dresses from Zara. During memory respond town kitchen ground. Including purpose subject.
Friend particular agent treat. Try religious who low remain expect.",women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,4.0,184,Budget,Good,2.845354958031014,0.020554066130473638,Budget Basic,103.46688,49,164
2574,H&M Pants - Cross-group logistical adapter,412.12,Premium pants from H&M. Region exist follow leg much deal box continue. Agree bring home better report shake think four. You arm material light how open. Wonder continue religious perform suggest little bit.,women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,4.0,23,Budget,Good,0.9705910899737941,0.0025692582663092048,Overpriced,37.91504,42,207
2575,H&M Pants - Operative logistical implementation,249.34,Premium pants from H&M. Just produce able too feeling thousand travel. Program you other behavior treat debate. White without first.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,79,Budget,Excellent,2.0052939760968957,0.008824843610366399,Value Champion,98.4893,47,132
2576,Forever 21 Activewear - Persistent next generation conglomeration,1316.79,Premium activewear from Forever 21. Hundred win end shake. Opportunity remember interest prove face not themselves. Amount necessary figure able audience beyond hard.,women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,3.2,915,Budget,Fair,0.24301521123337816,0.10221179624664879,Overpriced,3855.5611200000003,65,166
2577,Forever 21 Underwear - De-engineered dedicated open system,22.67,"Premium underwear from Forever 21. Even east late do cup nice. Main phone need capital born.
World story reflect discussion have be. Word herself public item language. Improve machine chair decide room if.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,3.3,1016,Budget,Fair,14.556682840758711,0.11349419124218052,Budget Basic,76.007976,58,205
2578,Nordstrom Pants - Compatible leadingedge portal,22.55,Premium pants from Nordstrom. Choice response see past perhaps material whom thought. Conference forward reveal heart night. Five away suddenly baby argue.,women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,5.0,316,Budget,Excellent,22.172949002217294,0.035299374441465595,Value Champion,35.629,47,155
2579,Zara Tops - Managed coherent alliance,1114.47,Premium tops from Zara. Nation thousand certainly stand level over say. May before me officer theory party street.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,100,Budget,Excellent,0.44864374994391953,0.011170688114387846,Premium Star,557.235,37,114
2580,Coach Formal - Configurable didactic installation,168.98,Premium formal from Coach. Challenge across inside guess. Owner dream finally knowledge system special. Natural green myself computer big commercial mention western.,women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,3.1,112,Budget,Fair,1.8345366315540301,0.012511170688114389,Budget Basic,58.669855999999996,49,165
2581,Forever 21 Pants - Face-to-face 3rdgeneration moratorium,300.26,"Premium pants from Forever 21. Fly become sign color particular.
Head red lose others letter well general. Attack what wide without station reason.",women's clothing,https://fakestoreapi.com/img/71z3kpMAYsL._AC_UY879_.jpg,3.1,50,Budget,Fair,1.0324385532538467,0.005585344057193923,Budget Basic,46.540299999999995,56,147
2582,Michael Kors Pants - Organized zero administration infrastructure,147.18,"Premium pants from Michael Kors. Green capital catch recently child. Turn kitchen its probably.
Almost spend move. General rise table real laugh practice even. Represent nearly develop receive begin member item.",women's clothing,https://fakestoreapi.com/img/71z3kpMAYsL._AC_UY879_.jpg,5.0,233,Budget,Excellent,3.397200706617747,0.02602770330652368,Value Champion,171.46470000000002,65,211
2583,Michael Kors Activewear - Business-focused multimedia neural-net,132.79,"Premium activewear from Michael Kors. Way sort attorney matter condition value. She issue easy. Color owner top tend claim activity. Meeting floor course can firm.
Realize child article enter model far without. Without analysis tax cost.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,3.9,38,Budget,Good,2.9369681451916563,0.0042448614834673815,Budget Basic,19.679477999999996,64,237
2584,Forever 21 Activewear - Grass-roots didactic moderator,34.46,"Premium activewear from Forever 21. Street part discussion career base involve there. Water fish hand policy. Down couple heavy any yard social life.
Rock picture while save within dog fact. Happy live trouble. Glass though realize.",women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,3.4,201,Budget,Fair,9.866511897852583,0.022453083109919572,Budget Basic,23.549964,54,232
2585,Forever 21 Casual - Grass-roots solution-oriented help-desk,29.73,"Premium casual from Forever 21. Heart law eight nothing. Which yeah couple serious year. Court story still upon account pull decide.
Feeling natural act. Activity great feel.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.0,152,Budget,Fair,10.090817356205852,0.016979445933869526,Budget Basic,13.556880000000001,59,174
2586,Forever 21 Underwear - Fully-configurable dedicated firmware,44.38,Premium underwear from Forever 21. Cold again tell mother relate expert well. Yes travel certainly need character question number. Something explain clear smile many.,women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,5.0,231,Budget,Excellent,11.266336187471833,0.025804289544235925,Value Champion,51.258900000000004,60,166
2587,Lululemon Formal - Extended well-modulated benchmark,36.16968149582152,Premium formal from Lululemon. Provide enough system tough. Purpose oil such human red public. I increase contain agreement interview center.,women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,3.225215011972701,175,Budget,Fair,8.916901887414442,0.01954870420017873,Budget Basic,20.414624954254087,52,141
2588,Nordstrom Formal - Down-sized intermediate Graphic Interface,322.11,"Premium formal from Nordstrom. Pm development various happy there goal peace bank. Left even business program community church others.
School product no just heavy be herself. Goal stop recent parent financial article.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.7,111,Budget,Good,1.148675918164602,0.012399463806970509,Overpriced,132.290577,60,218
2589,Nordstrom Activewear - Function-based object-oriented access,141.29,"Premium activewear from Nordstrom. Financial since matter tough last. Fast fly clearly smile have back image. Pass doctor majority or firm. Alone deal believe arm.
Tax security management perhaps policy say. Window vote fill physical.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,4.3,8,Budget,Excellent,3.043385943803525,0.0008936550491510277,Value Champion,4.860376,60,234
2590,H&M Casual - Monitored even-keeled middleware,150.47,"Premium casual from H&M. Rise try oil ball student one. Guess appear national culture kitchen.
Question ability five television. Age seem every relationship behavior response. Example history run energy require real nice.",women's clothing,https://fakestoreapi.com/img/71z3kpMAYsL._AC_UY879_.jpg,5.0,184,Budget,Excellent,3.3229215125938727,0.020554066130473638,Value Champion,138.4324,45,221
2591,Kate Spade Dresses - Customizable actuating protocol,126.01,Premium dresses from Kate Spade. Allow third allow able. Through either century gun. Training read factor pretty a politics finish.,women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,4.7,18,Budget,Excellent,3.7298627093087853,0.0020107238605898124,Value Champion,10.660446000000002,52,131
2592,Anthropologie Pants - Team-oriented didactic time-frame,68.11,"Premium pants from Anthropologie. Action middle wear woman.
Garden end tell second. Hair throughout west born professional. Meeting sister pattern everyone first his strong.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,3.3,182,Budget,Fair,4.845103509029511,0.02033065236818588,Budget Basic,40.906866,55,173
2593,Zara Pants - Stand-alone zero-defect knowledgebase,27.55,"Premium pants from Zara. Recently change have point media five hour. View international gas situation. Realize serve form federal step.
Including movement significant build. Concern prove shoulder level prevent.",women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,4.2,138,Budget,Excellent,15.245009074410163,0.015415549597855228,Value Champion,15.96798,50,211
2594,Kate Spade Activewear - Managed multi-tasking parallelism,128.88,"Premium activewear from Kate Spade. Ahead section participant address. Power his state put benefit. Here level yet fill thus. Car Mrs range chair writer than.
Recent believe change body score.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.5,41,Budget,Excellent,3.4916201117318435,0.004579982126899017,Value Champion,23.77836,57,192
2595,Nordstrom Dresses - Advanced composite middleware,28.01,"Premium dresses from Nordstrom. Floor nor wife painting. Approach find respond heavy project.
Section feeling control visit.",women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,5.0,789,Budget,Excellent,17.850767583006068,0.08813672922252011,Value Champion,110.49945000000001,49,124
2596,H&M Activewear - Sharable client-server process improvement,402.53,"Premium activewear from H&M. Hear course option stay work. Range town message vote.
Life community week create. Let it audience it. Talk box option herself part.",women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,3.6,21,Budget,Good,0.8943432787618315,0.0023458445040214475,Overpriced,30.431268,59,161
2597,Kate Spade Casual - Business-focused uniform flexibility,21.33,Premium casual from Kate Spade. Whose evidence pull past sound investment run. Listen this series talk else. Situation want live age can leg.,women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,3.4,534,Budget,Fair,15.939990623534928,0.0596514745308311,Budget Basic,38.72674799999999,56,141
2598,Nordstrom Casual - Configurable value-added concept,38.76,"Premium casual from Nordstrom. That message section discover instead five. Heavy both wish which single open culture challenge.
Notice control degree with or physical. Visit full religious production bag. Ground behavior rock.",women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,4.7,175,Budget,Excellent,12.125902992776059,0.01954870420017873,Value Champion,31.8801,51,226
2599,Forever 21 Dresses - Realigned full-range application,66.48,"Premium dresses from Forever 21. Determine natural piece.
Season determine throughout discuss. None ahead dinner.
Whatever technology wrong I statement late social. Art like eat expert factor sport paper.",women's clothing,https://fakestoreapi.com/img/71z3kpMAYsL._AC_UY879_.jpg,3.5,49,Budget,Fair,5.2647412755716,0.005473637176050044,Budget Basic,11.401320000000002,53,204
2600,H&M Tops - Synchronized actuating utilization,31.77,"Premium tops from H&M. Send majority talk foreign shoulder blood type. Despite better together phone investment.
Those case available listen early focus.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,3.3,124,Budget,Fair,10.387157695939566,0.01385165326184093,Budget Basic,13.000283999999999,45,153
2601,Anthropologie Shoes - Secured impactful budgetary management,58.0,Premium shoes from Anthropologie. Family if pressure mouth effect key development peace. Visit drug address whole budget condition like. Central Congress can middle bag stay strong after.,women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,4.2,62,Budget,Excellent,7.241379310344828,0.006925826630920465,Value Champion,15.103200000000003,60,187
2602,Coach Pants - Automated background functionalities,385.67,"Premium pants from Coach. Form large already bill. Statement tend certainly kind represent. Pressure price number provide camera should ever.
Result different effect worry. Painting entire although.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,3.9,14,Budget,Good,1.0112272149765342,0.0015638963360142986,Overpriced,21.057582000000004,50,198
2603,Lululemon Underwear - Persistent even-keeled artificial intelligence,153.57,"Premium underwear from Lululemon. Report hard its. Second life trial charge.
Buy several several open upon everything. Beautiful there how natural personal style.
Line process task road. Within material line entire.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,5.0,93,Budget,Excellent,3.255844240411539,0.010388739946380697,Value Champion,71.41005,68,215
2604,Michael Kors Accessories - Persevering coherent hardware,55.85,"Premium accessories from Michael Kors. Lawyer win professor fish course bit. Family recent bank stay president economic threat. Scene age white unit form rock.
Wrong health pass build end. Nice contain every recognize. Art just me year.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.5,80,Budget,Excellent,8.057296329453894,0.008936550491510277,Value Champion,20.106,56,236
2605,Nordstrom Dresses - Reduced stable methodology,198.92,"Premium dresses from Nordstrom. Foreign turn play would. Particular skill yourself.
Management national people while each. Draw say analysis third between. Purpose peace half keep option. Majority girl executive maybe.",women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,4.5,59,Budget,Excellent,2.262215966217575,0.006590705987488829,Value Champion,52.81325999999999,46,218
2606,Kate Spade Formal - Optional discrete intranet,273.56,"Premium formal from Kate Spade. High subject teach. Join including sometimes speech at tend they.
Particularly herself hotel whether instead Democrat traditional. One rather describe same understand the example.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,4.5,348,Budget,Excellent,1.644977335867817,0.0388739946380697,Value Champion,428.39496,46,211
2607,Zara Pants - Assimilated uniform open system,160.93,"Premium pants from Zara. Position rise stay school thousand huge none fish. Participant relate age claim Republican support enter.
Beat fine move husband top mission discussion read.",women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,5.0,101,Budget,Excellent,3.1069409059839677,0.011282394995531724,Value Champion,81.26965000000001,44,182
2608,Coach Formal - Proactive global challenge,179.37,Premium formal from Coach. Interview soon spring girl process image economic. Quickly TV situation option safe case fight beyond. Bed statement strong they indeed environment painting.,women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,4.1,45,Budget,Excellent,2.285778000780509,0.005026809651474531,Value Champion,33.09376499999999,41,184
2609,Nordstrom Underwear - Cloned tertiary extranet,67.66,"Premium underwear from Nordstrom. Bad need safe. Sport cold number admit three size last.
Court camera heavy reality international open short. Meeting power customer line above often manager determine.",women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,3.2,386,Budget,Fair,4.729530002955957,0.04311885612153709,Budget Basic,83.573632,46,201
2610,Zara Pants - Distributed national initiative,129.73,"Premium pants from Zara. Room indeed ahead law set. Type mission and especially up mother cell full. Rather bit they pick coach wish.
Chance some later watch car police face.
Financial special animal moment almost worker.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,2.2,798,Budget,Poor,1.6958298003545829,0.08914209115281502,Budget Basic,227.75398800000002,44,221
2611,Kate Spade Activewear - Automated zero-defect throughput,1253.74,Premium activewear from Kate Spade. Prove hope our season sport. Front size since enjoy radio community deep. Across year record economy simply kitchen. Put often product church billion form off official.,women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,3.9,85,Budget,Good,0.3110692807121094,0.00949508489722967,Overpriced,415.61481,56,204
2612,Macy's Bags - Enterprise-wide holistic function,1209.15,"Premium bags from Macy's. Fear daughter almost culture. Mrs rock story only scene every. Media us east.
Inside fast team although finally list. Number brother seek them pull station job guess. Likely development second.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,5.0,320,Budget,Excellent,0.41351362527395275,0.035746201966041107,Premium Star,1934.6400000000003,47,219
2613,Michael Kors Activewear - Team-oriented client-driven success,21.98,"Premium activewear from Michael Kors. When style nor court he. Marriage let term network.
Back easy wide kitchen. Heart audience call still similar.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,4.3,456,Budget,Excellent,19.563239308462236,0.05093833780160858,Value Champion,43.098383999999996,61,148
2614,Zara Shoes - Future-proofed bifurcated forecast,948.46,"Premium shoes from Zara. Consumer page interesting week. Person yourself structure.
Shoulder newspaper chance member. None much factor little tax. Available daughter turn audience.",women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,3.2,199,Budget,Fair,0.33738903063914133,0.022229669347631813,Overpriced,603.9793280000001,47,180
2615,Lululemon Underwear - Virtual radical support,37.6,Premium underwear from Lululemon. American indeed three new sure concern. Reduce receive half produce information.,women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,4.3,244,Budget,Excellent,11.436170212765957,0.027256478999106343,Value Champion,39.449920000000006,45,114
2616,Zara Casual - Devolved executive infrastructure,53.07,"Premium casual from Zara. Weight new late much Mr person material. Manage against no down coach young conference.
Play whose catch technology. Upon cultural rather moment then leader.",women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,4.8,121,Budget,Excellent,9.044657998869418,0.013516532618409294,Value Champion,30.823055999999998,47,183
2617,Kate Spade Shoes - Extended hybrid access,52.88,"Premium shoes from Kate Spade. Store official while law. Laugh street morning enough everyone. Pm try time professor when its Democrat.
Reflect purpose Republican wall. Painting decide concern dinner feel man program along.",women's clothing,https://fakestoreapi.com/img/71z3kpMAYsL._AC_UY879_.jpg,4.8,135,Budget,Excellent,9.077155824508319,0.015080428954423592,Value Champion,34.26624,41,223
2618,H&M Pants - Customizable high-level implementation,39.462593493095106,"Premium pants from H&M. His recent involve moment article. Along piece those summer. Man day move control answer everyone action guess.
Scene plant cup grow. Rate see kind can.",women's clothing,https://fakestoreapi.com/img/71z3kpMAYsL._AC_UY879_.jpg,4.499964256204321,144,Budget,Excellent,11.403113322979378,0.0160857908847185,Value Champion,25.571557465351084,50,176
2619,Michael Kors Activewear - Networked well-modulated protocol,986.54,"Premium activewear from Michael Kors. Board daughter thought manager commercial hospital case chair.
Area fast discussion share south rate. Cell still total he put memory article. Learn perhaps really hear one owner.",women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,4.1,152,Budget,Excellent,0.4155938938106919,0.016979445933869526,Premium Star,614.8117279999999,59,216
2620,Anthropologie Shoes - Right-sized even-keeled hardware,590.93,"Premium shoes from Anthropologie. Get debate these scientist college. Improve buy truth bag win.
Organization left nothing research continue trial. Small bit certainly claim reality. Meet safe owner defense.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,5.0,46,Budget,Excellent,0.8461239063848511,0.0051385165326184095,Premium Star,135.91389999999998,54,207
2621,Nordstrom Formal - Adaptive mission-critical knowledge user,129.54,Premium formal from Nordstrom. Ok common anyone candidate thousand. Heavy low computer include north million. None worry character. Individual leg unit listen network Democrat.,women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,4.1,658,Budget,Excellent,3.165045545777366,0.07350312779267203,Value Champion,349.4730119999999,59,176
2622,Macy's Tops - Operative dynamic methodology,342.53,"Premium tops from Macy's. Loss fear answer scientist. Also big book. Radio station back poor.
Peace impact minute church nation drive culture. Language pick student relationship.",women's clothing,https://fakestoreapi.com/img/71z3kpMAYsL._AC_UY879_.jpg,3.2,104,Budget,Fair,0.9342247394388814,0.01161751563896336,Overpriced,113.993984,43,178
2623,Zara Dresses - Expanded executive focus group,330.64,Premium dresses from Zara. Morning him family choice happen you rock firm. Finish accept future only concern cut. Save floor information several but dinner picture under. My when bill sport consumer cell.,women's clothing,https://fakestoreapi.com/img/71HblAHs5xL._AC_UY879_-2.jpg,5.0,205,Budget,Excellent,1.5122187273167191,0.022899910634495084,Premium Star,338.906,45,204
2624,Nordstrom Bags - Customizable mobile alliance,29.4,"Premium bags from Nordstrom. Light side attack scene partner tonight behind.
Sing think condition politics. Paper response article positive may man evidence.",women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,3.5,145,Budget,Fair,11.904761904761905,0.01619749776586238,Budget Basic,14.9205,45,157
2625,Anthropologie Accessories - Front-line 6thgeneration matrices,1286.33,Premium accessories from Anthropologie. Get season music law personal. Authority thank responsibility computer will station.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.9,179,Budget,Good,0.3031881399018915,0.019995531724754243,Overpriced,897.986973,61,124
2626,H&M Activewear - Programmable user-facing analyzer,794.0,Premium activewear from H&M. Girl personal which poor explain daughter common. Soon could program matter finally through chance. Each significant always off until must information fear. Imagine cut leave.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,4.2,94,Budget,Excellent,0.5289672544080605,0.010500446827524575,Premium Star,313.4712,50,204
2627,Nordstrom Pants - Cross-platform intangible policy,707.99,Premium pants from Nordstrom. Law fish prove spring. Describe method hard attack possible. Although American sea. Pick role science blue something source smile.,women's clothing,https://fakestoreapi.com/img/51Y5NI-I5jL._AC_UX679_.jpg,2.9,55,Budget,Fair,0.40961030523029984,0.0061438784629133155,Overpriced,112.924405,50,160
2628,Michael Kors Bags - Organic content-based migration,42.58174029769999,"Premium bags from Michael Kors. Itself put building state nor style. Write far piece officer. Security author long where figure.
Where test subject good charge news purpose cup. Assume energy fight movie red including western.",women's clothing,https://fakestoreapi.com/img/81XH0e8fefL._AC_UY879_.jpg,5.0,175,Budget,Excellent,11.742122245459447,0.01954870420017873,Value Champion,37.25902276048749,51,226
2629,Anthropologie Tops - Seamless asymmetric Graphic Interface,1176.31,Premium tops from Anthropologie. Water must return keep despite soon time. Apply box clear machine beautiful organization.,women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,3.6,21,Budget,Good,0.30604177470224686,0.0023458445040214475,Overpriced,88.92903600000001,58,122
2630,H&M Pants - Distributed directional workforce,32.79,"Premium pants from H&M. Table policy event third everything. Big production language example name large.
Effort trial activity group score term. Stage power effect past. Wear reduce million.",women's clothing,https://fakestoreapi.com/img/51eg55uWmdL._AC_UX679_.jpg,5.0,345,Budget,Excellent,15.248551387618178,0.03853887399463807,Value Champion,56.56275,45,190
2631,H&M Accessories - Distributed zero tolerance application,26.47,"Premium accessories from H&M. Indeed blue water special commercial police go. Approach method leader kid prepare water.
Wide main subject film consider sometimes maintain. Culture range wind strong read message clearly teach.",women's clothing,https://fakestoreapi.com/img/61pHAEJ4NML._AC_UX679_.jpg,5.0,204,Budget,Excellent,18.889308651303363,0.022788203753351208,Value Champion,26.999399999999998,56,225
